Capacity,Slot_Allocation_Pct,CAGR,MaxDD,ProfitFactor,WinRate,NumTrades,AvgTrade,AvgExposure,MaxPositions
5,20.0,-3.214696798671124,-54.374830991637644,0.98750173833554,38.605898123324394,746,-0.03944909936640967,65.53642524456093,5
10,10.0,0.9203113162574938,-46.270892516287724,1.0512380860488613,40.08,1250,0.15724916590775462,55.195488827284024,10
15,6.666666666666667,1.5582899640037118,-38.44116214267041,1.063849771445915,40.28732042473454,1601,0.19395330364927008,47.94951290885421,15
20,5.0,1.0386076486306406,-33.10288311281664,1.0594811718641923,41.38486312399356,1863,0.17689599383977037,41.72072693951988,20
30,3.3333333333333335,1.4904684033977933,-27.525472982210687,1.0734724625386192,42.33045061447429,2197,0.21572532268324474,33.43121981381126,30
