date,equity,cash,invested,regime,open_positions,peak,drawdown_pct
2019-06-06,10084011.4,147601.17,9936410.23,BULL,10,10222326.31,-1.35
2019-06-07,9995249.98,147601.17,9847648.81,BULL,10,10222326.31,-2.22
2019-06-10,10127543.94,147601.17,9979942.77,BULL,10,10222326.31,-0.93
2019-06-11,10116936.23,147601.17,9969335.06,BULL,10,10222326.31,-1.03
2019-06-12,10024373.27,147601.17,9876772.1,BULL,10,10222326.31,-1.94
2019-06-13,10022863.86,147601.17,9875262.68,BULL,10,10222326.31,-1.95
2019-06-14,9965449.4,147601.17,9817848.23,BULL,10,10222326.31,-2.51
2019-06-17,9892785.76,147601.17,9745184.59,BULL,10,10222326.31,-3.22
2019-06-18,9955944.68,147601.17,9808343.51,BULL,10,10222326.31,-2.61
2019-06-19,10024030.24,147601.17,9876429.07,BULL,10,10222326.31,-1.94
2019-06-20,10210825.25,147601.17,10063224.08,BULL,10,10222326.31,-0.11
2019-06-21,10220803.75,147601.17,10073202.58,BULL,10,10222326.31,-0.01
2019-06-24,10312723.81,147601.17,10165122.64,BULL,10,10312723.81,0.0
2019-06-25,10349869.29,147601.17,10202268.12,BULL,10,10349869.29,0.0
2019-06-26,10348189.55,147601.17,10200588.38,BULL,10,10349869.29,-0.02
2019-06-27,10406533.82,147601.17,10258932.65,BULL,10,10406533.82,0.0
2019-06-28,10337779.0,147601.17,10190177.83,BULL,10,10406533.82,-0.66
2019-07-01,10321422.69,1102772.46,9218650.23,BULL,9,10406533.82,-0.82
2019-07-02,10393892.18,1102772.46,9291119.72,BULL,9,10406533.82,-0.12
2019-07-03,10427649.81,1102772.46,9324877.35,BULL,9,10427649.81,0.0
2019-07-04,10421112.42,1102772.46,9318339.96,BULL,9,10427649.81,-0.06
2019-07-05,10309076.67,1102772.46,9206304.22,BULL,9,10427649.81,-1.14
2019-07-08,10023888.21,1102772.46,8921115.75,NEUTRAL,9,10427649.81,-3.87
2019-07-09,10097775.67,1102772.46,8995003.21,NEUTRAL,9,10427649.81,-3.16
2019-07-10,10007893.04,1102772.46,8905120.58,NEUTRAL,9,10427649.81,-4.03
2019-07-11,10012714.19,1102772.46,8909941.73,NEUTRAL,9,10427649.81,-3.98
2019-07-12,10000450.72,1102772.46,8897678.26,NEUTRAL,9,10427649.81,-4.1
2019-07-15,9997364.82,1102772.46,8894592.36,NEUTRAL,9,10427649.81,-4.13
2019-07-16,10158253.54,1102772.46,9055481.08,NEUTRAL,9,10427649.81,-2.58
2019-07-17,10103262.42,1102772.46,9000489.96,NEUTRAL,9,10427649.81,-3.11
2019-07-18,10044382.59,1102772.46,8941610.13,NEUTRAL,9,10427649.81,-3.68
2019-07-19,9917258.4,1102772.46,8814485.95,NEUTRAL,9,10427649.81,-4.89
2019-07-22,9860484.83,1102772.46,8757712.37,NEUTRAL,9,10427649.81,-5.44
2019-07-23,9817038.31,1102772.46,8714265.86,NEUTRAL,9,10427649.81,-5.86
2019-07-24,9708301.67,1102772.46,8605529.21,BEAR,9,10427649.81,-6.9
2019-07-25,9759920.61,1102772.46,8657148.15,BEAR,9,10427649.81,-6.4
2019-07-26,9775037.25,1102772.46,8672264.79,BEAR,9,10427649.81,-6.26
2019-07-29,9676518.25,1102772.46,8573745.79,BEAR,9,10427649.81,-7.2
2019-07-30,9596616.39,1102772.46,8493843.94,BEAR,9,10427649.81,-7.97
2019-07-31,9613318.18,1102772.46,8510545.72,BEAR,9,10427649.81,-7.81
2019-08-01,9628855.95,2825931.21,6802924.74,BEAR,7,10427649.81,-7.66
2019-08-02,9615666.66,2825931.21,6789735.45,BEAR,7,10427649.81,-7.79
2019-08-05,9536556.98,2825931.21,6710625.77,BEAR,7,10427649.81,-8.55
2019-08-06,9640823.87,2825931.21,6814892.66,BEAR,7,10427649.81,-7.55
2019-08-07,9641810.33,2825931.21,6815879.12,BEAR,7,10427649.81,-7.54
2019-08-08,9686615.85,2825931.21,6860684.64,BEAR,7,10427649.81,-7.11
2019-08-09,9832865.19,2825931.21,7006933.98,BEAR,7,10427649.81,-5.7
2019-08-13,9563387.07,2825931.21,6737455.86,BEAR,7,10427649.81,-8.29
2019-08-14,9667389.01,2825931.21,6841457.8,BEAR,7,10427649.81,-7.29
2019-08-16,9705838.56,2825931.21,6879907.35,BEAR,7,10427649.81,-6.92
2019-08-19,9793124.53,2825931.21,6967193.31,BEAR,7,10427649.81,-6.09
2019-08-20,9744006.1,2825931.21,6918074.89,BEAR,7,10427649.81,-6.56
2019-08-21,9634166.17,2825931.21,6808234.96,BEAR,7,10427649.81,-7.61
2019-08-22,9575157.26,2825931.21,6749226.05,BEAR,7,10427649.81,-8.18
2019-08-23,9530542.12,2825931.21,6704610.9,BEAR,7,10427649.81,-8.6
2019-08-26,9711089.98,2825931.21,6885158.77,BEAR,7,10427649.81,-6.87
2019-08-27,9722642.96,2825931.21,6896711.75,BEAR,7,10427649.81,-6.76
2019-08-28,9674025.06,2825931.21,6848093.85,BEAR,7,10427649.81,-7.23
2019-08-29,9682180.57,2825931.21,6856249.36,BEAR,7,10427649.81,-7.15
2019-08-30,9715813.11,2825931.21,6889881.9,BEAR,7,10427649.81,-6.83
2019-09-03,9688748.14,3569048.1,6119700.04,BEAR,6,10427649.81,-7.09
2019-09-04,9700396.72,3569048.1,6131348.62,BEAR,6,10427649.81,-6.97
2019-09-05,9660884.68,3569048.1,6091836.58,BEAR,6,10427649.81,-7.35
2019-09-06,9650940.72,3569048.1,6081892.62,BEAR,6,10427649.81,-7.45
2019-09-09,9681388.2,3569048.1,6112340.1,BEAR,6,10427649.81,-7.16
2019-09-11,9683994.11,3569048.1,6114946.01,BEAR,6,10427649.81,-7.13
2019-09-12,9698894.84,3569048.1,6129846.74,BEAR,6,10427649.81,-6.99
2019-09-13,9720795.9,3569048.1,6151747.8,BEAR,6,10427649.81,-6.78
2019-09-16,9704676.25,3569048.1,6135628.15,BEAR,6,10427649.81,-6.93
2019-09-17,9544479.96,3569048.1,5975431.86,BEAR,6,10427649.81,-8.47
2019-09-18,9683747.34,3569048.1,6114699.24,BEAR,6,10427649.81,-7.13
2019-09-19,9632000.28,3569048.1,6062952.18,BEAR,6,10427649.81,-7.63
2019-09-20,9905266.54,3569048.1,6336218.44,BULL,6,10427649.81,-5.01
2019-09-23,10026909.89,2566357.11,7460552.78,BULL,7,10427649.81,-3.84
2019-09-24,10083858.54,2566357.11,7517501.43,BULL,7,10427649.81,-3.3
2019-09-25,9965634.41,2566357.11,7399277.3,BULL,7,10427649.81,-4.43
2019-09-26,9978754.88,2566357.11,7412397.77,BULL,7,10427649.81,-4.3
2019-09-27,10014539.62,2566357.11,7448182.51,BULL,7,10427649.81,-3.96
2019-09-30,9941964.61,2566357.11,7375607.5,BULL,7,10427649.81,-4.66
2019-10-01,9851585.49,2566357.11,7285228.37,BULL,7,10427649.81,-5.52
2019-10-03,9770050.46,2566357.11,7203693.34,BULL,7,10427649.81,-6.31
2019-10-04,9648195.38,2566357.11,7081838.27,BEAR,7,10427649.81,-7.47
2019-10-07,9659692.7,2566357.11,7093335.59,BEAR,7,10427649.81,-7.36
2019-10-09,9708831.65,2566357.11,7142474.54,BULL,7,10427649.81,-6.89
2019-10-10,9663477.12,2566357.11,7097120.01,BULL,7,10427649.81,-7.33
2019-10-11,9700187.87,2566357.11,7133830.76,BULL,7,10427649.81,-6.98
2019-10-14,9789349.75,2566357.11,7222992.64,BULL,7,10427649.81,-6.12
2019-10-15,9837194.1,2566357.11,7270836.99,BULL,7,10427649.81,-5.66
2019-10-16,9861239.12,2566357.11,7294882.01,BULL,7,10427649.81,-5.43
2019-10-17,9853496.26,2566357.11,7287139.15,BULL,7,10427649.81,-5.51
2019-10-18,9985864.6,2566357.11,7419507.49,BULL,7,10427649.81,-4.24
2019-10-22,9952369.11,2566357.11,7386011.99,BULL,7,10427649.81,-4.56
2019-10-23,10010896.42,2566357.11,7444539.31,BULL,7,10427649.81,-4.0
2019-10-24,10048626.63,2566357.11,7482269.52,BULL,7,10427649.81,-3.63
2019-10-25,10004710.31,2566357.11,7438353.2,BULL,7,10427649.81,-4.06
2019-10-27,10027539.11,2566357.11,7461181.99,NEUTRAL,7,10427649.81,-3.84
2019-10-29,10118556.06,2566357.11,7552198.95,BULL,7,10427649.81,-2.96
2019-10-30,10052092.41,2566357.11,7485735.3,BULL,7,10427649.81,-3.6
2019-10-31,10141338.43,2566357.11,7574981.32,BULL,7,10427649.81,-2.75
2019-11-01,10145715.66,3353259.05,6792456.61,BULL,6,10427649.81,-2.7
2019-11-04,10101429.03,3353259.05,6748169.99,BULL,6,10427649.81,-3.13
2019-11-05,10017537.99,3353259.05,6664278.94,BULL,6,10427649.81,-3.93
2019-11-06,10043628.78,3353259.05,6690369.73,BULL,6,10427649.81,-3.68
2019-11-07,10134578.94,3353259.05,6781319.89,BULL,6,10427649.81,-2.81
2019-11-08,10067941.74,3353259.05,6714682.69,BULL,6,10427649.81,-3.45
2019-11-11,10060234.45,3353259.05,6706975.41,BULL,6,10427649.81,-3.52
2019-11-13,9962157.08,3353259.05,6608898.04,BULL,6,10427649.81,-4.46
2019-11-14,10142058.91,2339053.15,7803005.75,BULL,7,10427649.81,-2.74
2019-11-15,10093861.3,2339053.15,7754808.14,BULL,7,10427649.81,-3.2
2019-11-18,10124566.44,1326596.51,8797969.93,BULL,8,10427649.81,-2.91
2019-11-19,10114839.13,1326596.51,8788242.62,BULL,8,10427649.81,-3.0
2019-11-20,10099683.17,316628.19,9783054.98,BULL,9,10427649.81,-3.15
2019-11-21,9960448.13,0.0,9960448.13,BULL,10,10427649.81,-4.48
2019-11-22,9965445.17,0.0,9965445.17,BULL,10,10427649.81,-4.43
2019-11-25,10026108.11,0.0,10026108.11,BULL,10,10427649.81,-3.85
2019-11-26,9979327.63,0.0,9979327.63,BULL,10,10427649.81,-4.3
2019-11-27,10053340.18,0.0,10053340.18,BULL,10,10427649.81,-3.59
2019-11-28,10076400.97,0.0,10076400.97,BULL,10,10427649.81,-3.37
2019-11-29,10052179.1,0.0,10052179.1,BULL,10,10427649.81,-3.6
2019-12-02,10127945.11,0.0,10127945.11,BULL,10,10427649.81,-2.87
2019-12-03,10221905.05,0.0,10221905.05,BULL,10,10427649.81,-1.97
2019-12-04,10214202.56,0.0,10214202.56,BULL,10,10427649.81,-2.05
2019-12-05,10219869.81,0.0,10219869.81,BULL,10,10427649.81,-1.99
2019-12-06,10142589.14,0.0,10142589.14,BULL,10,10427649.81,-2.73
2019-12-09,10093733.03,0.0,10093733.03,BULL,10,10427649.81,-3.2
2019-12-10,10049271.77,0.0,10049271.77,BULL,10,10427649.81,-3.63
2019-12-11,10112696.73,0.0,10112696.73,BULL,10,10427649.81,-3.02
2019-12-12,10159028.96,0.0,10159028.96,BULL,10,10427649.81,-2.58
2019-12-13,10256306.06,0.0,10256306.06,BULL,10,10427649.81,-1.64
2019-12-16,10189645.74,0.0,10189645.74,BULL,10,10427649.81,-2.28
2019-12-17,10317184.41,0.0,10317184.41,BULL,10,10427649.81,-1.06
2019-12-18,10425503.12,0.0,10425503.12,BULL,10,10427649.81,-0.02
2019-12-19,10458503.32,0.0,10458503.32,BULL,10,10458503.32,0.0
2019-12-20,10447588.49,0.0,10447588.49,BULL,10,10458503.32,-0.1
2019-12-23,10463720.62,0.0,10463720.62,BULL,10,10463720.62,0.0
2019-12-24,10486135.84,0.0,10486135.84,BULL,10,10486135.84,0.0
2019-12-26,10493148.02,0.0,10493148.02,BULL,10,10493148.02,0.0
2019-12-27,10492589.49,0.0,10492589.49,BULL,10,10493148.02,-0.01
2019-12-30,10557991.41,0.0,10557991.41,BULL,10,10557991.41,0.0
2019-12-31,10523500.86,0.0,10523500.86,BULL,10,10557991.41,-0.33
2020-01-01,10502899.1,0.0,10502899.1,BULL,10,10557991.41,-0.52
2020-01-02,10524640.91,0.0,10524640.91,BULL,10,10557991.41,-0.32
2020-01-03,10546470.21,0.0,10546470.21,BULL,10,10557991.41,-0.11
2020-01-06,10420245.37,0.0,10420245.37,BULL,10,10557991.41,-1.3
2020-01-07,10464961.37,0.0,10464961.37,BULL,10,10557991.41,-0.88
2020-01-08,10501418.71,0.0,10501418.71,BULL,10,10557991.41,-0.54
2020-01-09,10575445.91,0.0,10575445.91,BULL,10,10575445.91,0.0
2020-01-10,10638502.88,0.0,10638502.88,BULL,10,10638502.88,0.0
2020-01-13,10721859.33,0.0,10721859.33,BULL,10,10721859.33,0.0
2020-01-14,10789108.73,0.0,10789108.73,BULL,10,10789108.73,0.0
2020-01-15,10943448.75,0.0,10943448.75,BULL,10,10943448.75,0.0
2020-01-16,11119389.03,0.0,11119389.03,BULL,10,11119389.03,0.0
2020-01-17,11094928.05,0.0,11094928.05,BULL,10,11119389.03,-0.22
2020-01-20,11217613.38,0.0,11217613.38,BULL,10,11217613.38,0.0
2020-01-21,11006894.19,0.0,11006894.19,BULL,10,11217613.38,-1.88
2020-01-22,10989047.95,0.0,10989047.95,BULL,10,11217613.38,-2.04
2020-01-23,11159646.04,0.0,11159646.04,BULL,10,11217613.38,-0.52
2020-01-24,11188969.04,0.0,11188969.04,BULL,10,11217613.38,-0.26
2020-01-27,11345088.85,0.0,11345088.85,BULL,10,11345088.85,0.0
2020-01-28,11316742.96,0.0,11316742.96,NEUTRAL,10,11345088.85,-0.25
2020-01-29,11326208.28,0.0,11326208.28,BULL,10,11345088.85,-0.17
2020-01-30,11447668.94,0.0,11447668.94,NEUTRAL,10,11447668.94,0.0
2020-01-31,11450960.73,0.0,11450960.73,NEUTRAL,10,11450960.73,0.0
2020-02-03,11289195.58,0.0,11289195.58,NEUTRAL,10,11450960.73,-1.41
2020-02-04,11295165.62,0.0,11295165.62,NEUTRAL,10,11450960.73,-1.36
2020-02-05,11535029.98,0.0,11535029.98,BULL,10,11535029.98,0.0
2020-02-06,11634353.38,0.0,11634353.38,BULL,10,11634353.38,0.0
2020-02-07,11670156.51,0.0,11670156.51,BULL,10,11670156.51,0.0
2020-02-10,11709822.48,0.0,11709822.48,NEUTRAL,10,11709822.48,0.0
2020-02-11,11762663.52,0.0,11762663.52,BULL,10,11762663.52,0.0
2020-02-12,11848374.57,0.0,11848374.57,BULL,10,11848374.57,0.0
2020-02-13,11929370.44,0.0,11929370.44,BULL,10,11929370.44,0.0
2020-02-14,11806478.87,0.0,11806478.87,BULL,10,11929370.44,-1.03
2020-02-17,11940087.91,0.0,11940087.91,NEUTRAL,10,11940087.91,0.0
2020-02-18,11870215.68,0.0,11870215.68,NEUTRAL,10,11940087.91,-0.59
2020-02-19,12093391.31,0.0,12093391.31,BULL,10,12093391.31,0.0
2020-02-20,12292863.4,0.0,12292863.4,BULL,10,12292863.4,0.0
2020-02-24,12107779.87,0.0,12107779.87,NEUTRAL,10,12292863.4,-1.51
2020-02-25,11945158.29,0.0,11945158.29,NEUTRAL,10,12292863.4,-2.83
2020-02-26,11821842.77,0.0,11821842.77,BEAR,10,12292863.4,-3.83
2020-02-27,11734358.33,0.0,11734358.33,BEAR,10,12292863.4,-4.54
2020-02-28,11501771.67,0.0,11501771.67,BEAR,10,12292863.4,-6.44
2020-03-02,11530881.76,1175098.75,10355783.01,BEAR,9,12292863.4,-6.2
2020-03-03,11704645.24,1175098.75,10529546.49,BEAR,9,12292863.4,-4.79
2020-03-04,11538520.86,1175098.75,10363422.1,BEAR,9,12292863.4,-6.14
2020-03-05,11663635.54,1175098.75,10488536.79,BEAR,9,12292863.4,-5.12
2020-03-06,11585962.83,1175098.75,10410864.07,BEAR,9,12292863.4,-5.75
2020-03-09,11363035.0,1175098.75,10187936.25,BEAR,9,12292863.4,-7.56
2020-03-11,11253634.54,1175098.75,10078535.79,BEAR,9,12292863.4,-8.45
2020-03-12,10531435.45,1175098.75,9356336.7,BEAR,9,12292863.4,-14.33
2020-03-13,10693746.15,1175098.75,9518647.39,BEAR,9,12292863.4,-13.01
2020-03-16,10129427.07,1175098.75,8954328.32,BEAR,9,12292863.4,-17.6
2020-03-17,10078100.58,1175098.75,8903001.83,BEAR,9,12292863.4,-18.02
2020-03-18,9629367.62,1175098.75,8454268.87,BEAR,9,12292863.4,-21.67
2020-03-19,9497783.45,1175098.75,8322684.69,BEAR,9,12292863.4,-22.74
2020-03-20,10028758.09,1175098.75,8853659.33,BEAR,9,12292863.4,-18.42
2020-03-23,9210394.66,1175098.75,8035295.91,BEAR,9,12292863.4,-25.08
2020-03-24,9242584.07,1175098.75,8067485.32,BEAR,9,12292863.4,-24.81
2020-03-25,9349663.41,1175098.75,8174564.65,BEAR,9,12292863.4,-23.94
2020-03-26,9503959.58,1175098.75,8328860.83,BEAR,9,12292863.4,-22.69
2020-03-27,9580431.18,1175098.75,8405332.42,BEAR,9,12292863.4,-22.07
2020-03-30,9583200.13,1175098.75,8408101.37,BEAR,9,12292863.4,-22.04
2020-03-31,9916311.38,1175098.75,8741212.62,BEAR,9,12292863.4,-19.33
2020-04-01,9768788.57,5987869.41,3780919.17,BEAR,3,12292863.4,-20.53
2020-04-03,9761315.22,5987869.41,3773445.81,BEAR,3,12292863.4,-20.59
2020-04-07,10070352.02,5987869.41,4082482.61,BEAR,3,12292863.4,-18.08
2020-04-08,10288237.73,5987869.41,4300368.32,BEAR,3,12292863.4,-16.31
2020-04-09,10420699.43,5987869.41,4432830.03,BEAR,3,12292863.4,-15.23
2020-04-13,10318546.29,5987869.41,4330676.89,BEAR,3,12292863.4,-16.06
2020-04-15,10263991.35,5987869.41,4276121.94,BEAR,3,12292863.4,-16.5
2020-04-16,10236045.6,5987869.41,4248176.2,BEAR,3,12292863.4,-16.73
2020-04-17,10220949.26,5987869.41,4233079.85,BEAR,3,12292863.4,-16.85
2020-04-20,10257927.82,5987869.41,4270058.41,BEAR,3,12292863.4,-16.55
2020-04-21,10389817.15,5987869.41,4401947.74,BEAR,3,12292863.4,-15.48
2020-04-22,10363862.37,5987869.41,4375992.96,BEAR,3,12292863.4,-15.69
2020-04-23,10360664.59,5987869.41,4372795.18,BEAR,3,12292863.4,-15.72
2020-04-24,10457139.3,5987869.41,4469269.9,BEAR,3,12292863.4,-14.93
2020-04-27,10524820.3,5987869.41,4536950.89,BEAR,3,12292863.4,-14.38
2020-04-28,10450388.99,5987869.41,4462519.59,BEAR,3,12292863.4,-14.99
2020-04-29,10418527.03,5987869.41,4430657.63,BEAR,3,12292863.4,-15.25
2020-04-30,10446261.35,5987869.41,4458391.94,BEAR,3,12292863.4,-15.02
2020-05-04,10358365.18,5987869.41,4370495.77,BEAR,3,12292863.4,-15.74
2020-05-05,10269811.41,5987869.41,4281942.0,BEAR,3,12292863.4,-16.46
2020-05-06,10232832.18,5987869.41,4244962.77,BEAR,3,12292863.4,-16.76
2020-05-07,10213843.39,5987869.41,4225973.99,BEAR,3,12292863.4,-16.91
2020-05-08,10284543.94,5987869.41,4296674.53,BEAR,3,12292863.4,-16.34
2020-05-11,10334864.98,5987869.41,4346995.58,BEAR,3,12292863.4,-15.93
2020-05-12,10341227.71,5987869.41,4353358.31,BEAR,3,12292863.4,-15.88
2020-05-13,10341973.62,5987869.41,4354104.21,BEAR,3,12292863.4,-15.87
2020-05-14,10407564.97,5987869.41,4419695.56,BEAR,3,12292863.4,-15.34
2020-05-15,10390930.28,5987869.41,4403060.87,BEAR,3,12292863.4,-15.47
2020-05-18,10379052.43,5987869.41,4391183.02,BEAR,3,12292863.4,-15.57
2020-05-19,10359386.05,5987869.41,4371516.64,BEAR,3,12292863.4,-15.73
2020-05-20,10488355.33,5987869.41,4500485.93,BEAR,3,12292863.4,-14.68
2020-05-21,10493081.7,5987869.41,4505212.3,BEAR,3,12292863.4,-14.64
2020-05-22,10419898.66,5987869.41,4432029.25,BEAR,3,12292863.4,-15.24
2020-05-26,10369326.89,5987869.41,4381457.48,BEAR,3,12292863.4,-15.65
2020-05-27,10243770.56,5987869.41,4255901.16,BEAR,3,12292863.4,-16.67
2020-05-28,10302333.75,5987869.41,4314464.34,BEAR,3,12292863.4,-16.19
2020-05-29,10283184.08,5987869.41,4295314.68,BEAR,3,12292863.4,-16.35
2020-06-01,10391929.6,5987869.41,4404060.2,BEAR,3,12292863.4,-15.46
2020-06-02,10423523.17,5987869.41,4435653.77,BEAR,3,12292863.4,-15.21
2020-06-03,10359942.73,5987869.41,4372073.33,BEAR,3,12292863.4,-15.72
2020-06-04,10404488.72,5987869.41,4416619.32,BEAR,3,12292863.4,-15.36
2020-06-05,10457669.2,5987869.41,4469799.8,BEAR,3,12292863.4,-14.93
2020-06-08,10421661.72,5987869.41,4433792.32,BEAR,3,12292863.4,-15.22
2020-06-09,10421172.6,5987869.41,4433303.19,BEAR,3,12292863.4,-15.23
2020-06-10,10462117.12,5987869.41,4474247.71,BEAR,3,12292863.4,-14.89
2020-06-11,10409027.05,5987869.41,4421157.64,BEAR,3,12292863.4,-15.32
2020-06-12,10449097.15,5987869.41,4461227.74,BEAR,3,12292863.4,-15.0
2020-06-15,10416710.91,5987869.41,4428841.5,BEAR,3,12292863.4,-15.26
2020-06-16,10423632.79,5987869.41,4435763.39,BEAR,3,12292863.4,-15.21
2020-06-17,10342966.36,5987869.41,4355096.95,BEAR,3,12292863.4,-15.86
2020-06-18,10393863.93,5987869.41,4405994.53,BEAR,3,12292863.4,-15.45
2020-06-19,10414829.29,5987869.41,4426959.88,BEAR,3,12292863.4,-15.28
2020-06-22,10459352.61,5987869.41,4471483.2,BEAR,3,12292863.4,-14.92
2020-06-23,10519525.94,5987869.41,4531656.53,BEAR,3,12292863.4,-14.43
2020-06-24,10473146.39,5987869.41,4485276.98,BEAR,3,12292863.4,-14.8
2020-06-25,10454397.91,5987869.41,4466528.5,BEAR,3,12292863.4,-14.96
2020-06-26,10496769.72,5987869.41,4508900.31,BEAR,3,12292863.4,-14.61
2020-06-29,10454733.59,5987869.41,4466864.18,BEAR,3,12292863.4,-14.95
2020-06-30,10438038.16,5987869.41,4450168.75,BEAR,3,12292863.4,-15.09
2020-07-01,10372764.23,5987869.41,4384894.82,BEAR,3,12292863.4,-15.62
2020-07-02,10358721.6,5987869.41,4370852.19,BULL,3,12292863.4,-15.73
2020-07-03,10357621.34,5987869.41,4369751.93,BULL,3,12292863.4,-15.74
2020-07-06,10374809.87,5987869.41,4386940.46,BULL,3,12292863.4,-15.6
2020-07-07,10372636.43,5987869.41,4384767.02,BULL,3,12292863.4,-15.62
2020-07-08,10328858.21,5987869.41,4340988.81,BULL,3,12292863.4,-15.98
2020-07-09,10348660.4,4953003.37,5395657.04,BULL,4,12292863.4,-15.82
2020-07-10,10382335.04,4953003.37,5429331.67,BULL,4,12292863.4,-15.54
2020-07-13,10334900.89,4953003.37,5381897.53,BULL,4,12292863.4,-15.93
2020-07-14,10319374.06,4953003.37,5366370.7,BULL,4,12292863.4,-16.05
2020-07-15,10323681.13,4953003.37,5370677.77,BULL,4,12292863.4,-16.02
2020-07-16,10406738.3,4953003.37,5453734.94,BULL,4,12292863.4,-15.34
2020-07-17,10454475.48,4953003.37,5501472.11,BULL,4,12292863.4,-14.95
2020-07-20,10465816.31,4953003.37,5512812.94,BULL,4,12292863.4,-14.86
2020-07-21,10419607.53,3911042.61,6508564.92,BULL,5,12292863.4,-15.24
2020-07-22,10407945.82,3911042.61,6496903.21,BULL,5,12292863.4,-15.33
2020-07-23,10550081.78,3911042.61,6639039.17,BULL,5,12292863.4,-14.18
2020-07-24,10453527.01,3911042.61,6542484.39,BULL,5,12292863.4,-14.96
2020-07-27,10452289.12,2865813.7,7586475.42,BULL,6,12292863.4,-14.97
2020-07-28,10450359.49,2865813.7,7584545.78,BULL,6,12292863.4,-14.99
2020-07-29,10577618.81,2865813.7,7711805.11,BULL,6,12292863.4,-13.95
2020-07-30,10698439.81,2865813.7,7832626.11,BULL,6,12292863.4,-12.97
2020-07-31,10859256.3,2865813.7,7993442.6,BULL,6,12292863.4,-11.66
2020-08-03,10893992.37,3995037.41,6898954.96,BULL,5,12292863.4,-11.38
2020-08-04,11088934.0,3995037.41,7093896.59,BULL,5,12292863.4,-9.79
2020-08-05,11048674.48,3995037.41,7053637.07,BULL,5,12292863.4,-10.12
2020-08-06,11108421.58,3995037.41,7113384.17,BULL,5,12292863.4,-9.64
2020-08-07,11402682.06,3995037.41,7407644.65,BULL,5,12292863.4,-7.24
2020-08-10,11951724.38,3995037.41,7956686.97,BULL,5,12292863.4,-2.78
2020-08-11,12001376.63,3995037.41,8006339.22,BULL,5,12292863.4,-2.37
2020-08-12,11860738.58,3995037.41,7865701.17,BULL,5,12292863.4,-3.52
2020-08-13,11792060.58,3995037.41,7797023.16,BULL,5,12292863.4,-4.07
2020-08-14,11776382.91,3995037.41,7781345.5,BULL,5,12292863.4,-4.2
2020-08-17,11777091.35,3995037.41,7782053.94,BULL,5,12292863.4,-4.2
2020-08-18,11890916.23,3995037.41,7895878.82,BULL,5,12292863.4,-3.27
2020-08-19,11875939.53,3995037.41,7880902.12,BULL,5,12292863.4,-3.39
2020-08-20,11919186.86,2803118.73,9116068.13,BULL,6,12292863.4,-3.04
2020-08-21,12005008.11,2803118.73,9201889.38,BULL,6,12292863.4,-2.34
2020-08-24,12166470.91,2803118.73,9363352.18,BULL,6,12292863.4,-1.03
2020-08-25,12208719.28,2803118.73,9405600.56,BULL,6,12292863.4,-0.68
2020-08-26,12128820.28,2803118.73,9325701.55,BULL,6,12292863.4,-1.33
2020-08-27,12161287.36,2803118.73,9358168.63,BULL,6,12292863.4,-1.07
2020-08-28,12227859.32,2803118.73,9424740.59,BULL,6,12292863.4,-0.53
2020-08-31,11813111.28,2803118.73,9009992.55,BULL,6,12292863.4,-3.9
2020-09-01,12087294.5,2803118.73,9284175.77,BULL,6,12292863.4,-1.67
2020-09-02,12471046.0,1556014.13,10915031.87,BULL,7,12471046.0,0.0
2020-09-03,12528020.4,1556014.13,10972006.27,BULL,7,12528020.4,0.0
2020-09-04,12326454.58,323368.67,12003085.91,BULL,8,12528020.4,-1.61
2020-09-07,12310882.33,323368.67,11987513.66,BULL,8,12528020.4,-1.73
2020-09-08,12194313.42,323368.67,11870944.75,BULL,8,12528020.4,-2.66
2020-09-09,12294871.88,323368.67,11971503.21,BULL,8,12528020.4,-1.86
2020-09-10,12325821.41,323368.67,12002452.74,BULL,8,12528020.4,-1.61
2020-09-11,12429267.15,0.0,12429267.15,BULL,9,12528020.4,-0.79
2020-09-14,12855477.03,0.0,12855477.03,BULL,9,12855477.03,0.0
2020-09-15,13040608.02,0.0,13040608.02,BULL,9,13040608.02,0.0
2020-09-16,13264642.33,0.0,13264642.33,BULL,9,13264642.33,0.0
2020-09-17,13115625.55,0.0,13115625.55,BULL,9,13264642.33,-1.12
2020-09-18,13318494.76,0.0,13318494.76,BULL,9,13318494.76,0.0
2020-09-21,12828861.17,0.0,12828861.17,BULL,9,13318494.76,-3.68
2020-09-22,12618998.61,0.0,12618998.61,NEUTRAL,9,13318494.76,-5.25
2020-09-23,12348051.79,0.0,12348051.79,NEUTRAL,9,13318494.76,-7.29
2020-09-24,12214608.87,0.0,12214608.87,BEAR,9,13318494.76,-8.29
2020-09-25,12359953.1,0.0,12359953.1,NEUTRAL,9,13318494.76,-7.2
2020-09-28,12574883.58,0.0,12574883.58,BULL,9,13318494.76,-5.58
2020-09-29,12647527.34,0.0,12647527.34,BULL,9,13318494.76,-5.04
2020-09-30,12792972.58,0.0,12792972.58,BULL,9,13318494.76,-3.95
2020-10-01,12874402.57,0.0,12874402.57,BULL,9,13318494.76,-3.33
2020-10-05,12890827.43,0.0,12890827.43,BULL,9,13318494.76,-3.21
2020-10-06,12886328.45,0.0,12886328.45,BULL,9,13318494.76,-3.24
2020-10-07,12814994.46,0.0,12814994.46,BULL,9,13318494.76,-3.78
