Strategy,CAGR,MaxDD,ProfitFactor,WinRate,Trades,AvgTrade,MedianTrade,Expectancy,AvgHoldDays,Turnover,W50,W100,W200,MaxWinner
Weekly Close < Prev Week Low,9.895702238433458,-30.38649589247262,1.4474573993492004,36.38344226579521,918,1.7246295733264672,-1.9215773570913384,1.7246295733264683,18.943355119825707,216.40411599625818,22,7,0,193.0821419161822
Monthly Close < Prev Month Low,24.495636603114956,-38.58872079695931,3.1822486794375737,34.85477178423236,241,17.722277047564237,-4.665437426018164,17.722277047564233,89.92946058091286,56.81197380729654,26,12,6,1465.8324884313088
Weekly Close < Weekly EMA9,12.711128853980359,-32.70099065721415,1.5961063587809108,32.83720930232558,1075,1.8038234583466848,-1.506143289424881,1.8038234583466854,13.356279069767442,253.41440598690366,23,11,3,446.61899651814457
Monthly Close < Monthly EMA9,28.344520378092476,-33.97786809840312,5.850500888169324,41.95804195804196,143,43.28806794908087,-4.145489215643961,43.28806794908088,164.97202797202797,33.71000935453695,25,17,10,1465.8324884313088
