Capacity,Slot_Allocation_Pct,CAGR,MaxDD,ProfitFactor,WinRate,Trades,AvgTrade,AvgExposure,Calmar
5,20.0,16.98078411140871,-45.45733156294662,1.502908966405051,48.75346260387812,361,2.4226646226015425,79.7613442349011,0.37355435366668466
10,10.0,8.9752680417323,-39.782854201088,1.2484389273805572,45.78488372093023,688,1.2835066277622273,73.96707378727972,0.22560643830041835
15,6.666666666666667,5.804778210494588,-32.20148159122081,1.2307383037867219,46.9601677148847,954,1.165418298980094,68.60995258979779,0.18026432088383046
20,5.0,6.038195926188172,-26.207889594873514,1.219531059224049,47.566182749786506,1171,1.105560863519246,64.75907766172747,0.23039611428191054
30,3.3333333333333335,4.173162139744635,-27.821230542827685,1.1782090062559993,47.40983606557377,1525,0.9009886745393508,56.18360256553051,0.1499991933613618
