Strategy,Capacity,PerSlotAlloc,CAGR,MaxDD,ProfitFactor,WinRate,Trades,AvgTrade,AvgExposure,Calmar
Monthly EMA9,10,10.0%,15.362994664279528,-31.643178327467357,3.3650526677622907,33.33333333333333,102,22.846829406452,78.29796027744369,0.48550731867992936
Weekly EMA20,10,10.0%,24.48529413444238,-29.588169408114773,2.544603938289893,29.794520547945208,292,9.239647135661318,73.60506829775257,0.8275366345485067
Monthly EMA9,15,6.7%,28.344520378092476,-33.97786809840312,5.850500888169324,41.95804195804196,143,43.28806794908087,78.41799392757424,0.8342053802788351
Weekly EMA20,15,6.7%,21.32711673104899,-29.654156766633864,2.4871153519107816,32.13429256594724,417,8.309225091743405,70.12092873499203,0.7191948467422193
Monthly EMA9,20,5.0%,28.453050871871042,-35.41390085503856,5.078631032552312,43.01075268817204,186,36.26667885122375,77.3803463169182,0.8034430035917053
Weekly EMA20,20,5.0%,18.640807661060578,-26.254843101980295,2.326036228392005,31.69811320754717,530,7.42222043954983,66.91031518609103,0.7099950126784257
