System,TotalTrades,W10,Pct10,W20,Pct20,W30,Pct30,W50,Pct50,W75,Pct75,W100,Pct100,W150,Pct150,W200,Pct200,W300,Pct300,MaxWinner
SYSTEM A: Fixed 60D,448,149,33.25892857142857,84,18.75,51,11.383928571428571,24,5.357142857142857,8,1.7857142857142856,3,0.6696428571428571,2,0.4464285714285714,2,0.4464285714285714,1,0.2232142857142857,301.6231536796733
SYSTEM B: Fixed 90D,314,118,37.57961783439491,80,25.477707006369428,47,14.968152866242038,21,6.687898089171974,12,3.821656050955414,8,2.547770700636943,4,1.2738853503184715,1,0.3184713375796179,0,0.0,231.91049241538195
SYSTEM C: Fixed 120D,242,100,41.32231404958678,71,29.338842975206614,49,20.24793388429752,31,12.8099173553719,16,6.6115702479338845,13,5.371900826446281,4,1.6528925619834711,2,0.8264462809917356,2,0.8264462809917356,485.20763963187574
SYSTEM D: -10% Stop + 90D Max Hold,553,135,24.412296564195298,97,17.540687160940323,66,11.934900542495479,31,5.605786618444846,19,3.4358047016274864,11,1.9891500904159132,4,0.7233273056057866,1,0.18083182640144665,0,0.0,231.91049241538195
SYSTEM E: -10% Stop + EMA21 after +10%,896,166,18.526785714285715,78,8.705357142857142,37,4.129464285714286,16,1.7857142857142856,8,0.8928571428571428,4,0.4464285714285714,4,0.4464285714285714,1,0.11160714285714285,0,0.0,219.13399001371747
SYSTEM F: -10% Stop + EMA21 after +20%,612,185,30.22875816993464,98,16.013071895424837,47,7.6797385620915035,16,2.6143790849673203,8,1.3071895424836601,7,1.1437908496732025,4,0.6535947712418301,1,0.16339869281045752,0,0.0,219.13399001371747
SYSTEM G: -12% Stop + EMA21 after +10%,763,162,21.231979030144167,73,9.567496723460026,38,4.980340760157274,16,2.0969855832241153,6,0.7863695937090431,3,0.39318479685452157,3,0.39318479685452157,1,0.1310615989515072,0,0.0,219.13399001371747
SYSTEM H: -10% Stop + Profit Lock + EMA21 after +10%,902,154,17.073170731707318,70,7.760532150776053,35,3.8802660753880267,14,1.5521064301552108,8,0.8869179600886918,4,0.4434589800443459,4,0.4434589800443459,1,0.11086474501108648,0,0.0,219.13399001371747
SYSTEM I: -10% Stop + EMA21 only after +20%,612,185,30.22875816993464,98,16.013071895424837,47,7.6797385620915035,16,2.6143790849673203,8,1.3071895424836601,7,1.1437908496732025,4,0.6535947712418301,1,0.16339869281045752,0,0.0,219.13399001371747
