strategy,symbol,entry_date,exit_date,entry_price,exit_price,return_pct,pnl,holding_days,exit_reason
USA_BROAD,COKE,2021-08-06,2021-10-29,37.57,38.32,2.02,14.67,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,SNAP,2020-08-05,2021-11-01,21.71,53.95,148.51,1640.33,314,MONTHLY_EMA13_BREAK
USA_BROAD,CVNA,2021-09-02,2021-11-26,64.04,58.19,-9.12,-114.91,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,GNRC,2021-08-04,2021-12-01,400.44,403.37,0.73,9.02,84,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,FCFS,2021-10-15,2021-12-01,81.24,59.13,-27.21,-368.85,33,MONTHLY_EMA13_BREAK
USA_BROAD,TW,2021-08-20,2022-01-25,84.83,87.19,2.77,18.41,109,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,FSK,2021-10-29,2022-01-25,10.49,10.66,1.6,7.78,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,LHX,2021-11-01,2022-01-26,201.41,203.31,0.94,6.99,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,BIO,2020-06-26,2022-02-01,432.77,609.58,40.86,434.17,404,MONTHLY_EMA13_BREAK
USA_BROAD,BRKR,2021-11-29,2022-02-01,82.51,66.1,-19.89,-248.15,45,MONTHLY_EMA13_BREAK
USA_BROAD,DDOG,2021-12-03,2022-03-01,164.3,159.89,-2.69,-33.05,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,HLI,2021-12-03,2022-03-01,96.91,92.26,-4.81,-59.14,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,EPC,2022-02-03,2022-03-01,40.85,32.25,-21.04,-243.4,18,MONTHLY_EMA13_BREAK
USA_BROAD,SYNA,2021-10-15,2022-04-06,173.63,170.32,-1.9,-15.92,120,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,IVT,2022-02-09,2022-06-13,22.49,22.31,-0.82,-9.5,86,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,WLK,2022-04-11,2022-07-01,106.42,91.92,-13.63,-175.45,57,MONTHLY_EMA13_BREAK
USA_BROAD,ACI,2022-04-14,2022-07-01,21.51,18.34,-14.73,-192.25,54,MONTHLY_EMA13_BREAK
USA_BROAD,ZIM,2022-04-08,2022-07-06,19.25,14.59,-24.19,-308.55,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,AIZ,2021-01-28,2022-09-01,121.57,149.94,23.34,253.17,403,MONTHLY_EMA13_BREAK
USA_BROAD,MOS,2021-11-04,2023-01-03,34.52,38.36,11.13,143.55,292,MONTHLY_EMA13_BREAK
USA_BROAD,TE,2022-12-05,2023-01-03,12.07,8.47,-29.84,-327.61,20,MONTHLY_EMA13_BREAK
USA_BROAD,HURN,2022-09-08,2023-01-30,65.5,66.7,1.82,19.2,99,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,GPC,2023-01-05,2023-03-31,151.7,151.26,-0.29,-3.06,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,ACT,2023-02-09,2023-04-03,21.85,20.69,-5.33,-37.22,37,MONTHLY_EMA13_BREAK
USA_BROAD,MGRC,2023-01-25,2023-04-20,89.18,84.37,-5.4,-59.22,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,EXTR,2023-01-27,2023-04-24,17.52,16.26,-7.17,-79.21,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,TTE,2023-02-06,2023-05-02,50.61,51.59,1.94,21.76,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,SLB,2023-02-06,2023-05-02,48.73,42.54,-12.69,-142.58,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,GILD,2023-02-06,2023-05-02,76.81,72.15,-6.06,-68.1,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,SUPN,2023-02-09,2023-05-05,39.02,36.69,-5.97,-67.27,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,ULTA,2023-05-08,2023-06-01,515.99,403.63,-21.78,-245.89,18,MONTHLY_EMA13_BREAK
USA_BROAD,FRO,2023-04-06,2023-07-03,10.37,10.62,2.38,26.76,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,TNK,2023-04-06,2023-07-03,33.37,33.92,1.63,10.13,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,FOUR,2023-04-21,2023-07-21,65.56,67.46,2.89,29.97,63,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,MMS,2023-05-08,2023-08-03,75.08,75.4,0.42,4.73,61,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,MDLZ,2023-06-02,2023-08-28,67.77,65.57,-3.25,-28.69,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,FLUT,2023-07-10,2023-10-02,192.65,160.92,-16.47,-197.65,60,MONTHLY_EMA13_BREAK
USA_BROAD,COCO,2023-07-11,2023-10-18,24.49,25.01,2.1,12.33,71,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,RYAAY,2023-07-27,2023-10-19,38.43,34.57,-10.05,-107.94,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,TAP,2023-08-07,2023-10-30,58.69,51.78,-11.79,-134.09,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,JBL,2023-08-29,2023-11-29,114.8,114.59,-0.18,-1.51,65,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,LAUR,2023-11-06,2024-02-01,12.73,12.95,1.75,20.5,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,RMBS,2023-04-27,2024-05-01,44.91,52.72,17.39,178.1,255,MONTHLY_EMA13_BREAK
USA_BROAD,LION,2024-05-06,2024-06-03,10.73,8.25,-23.12,-276.71,20,MONTHLY_EMA13_BREAK
USA_BROAD,KOF,2023-01-05,2024-07-01,59.08,77.29,30.81,324.36,373,MONTHLY_EMA13_BREAK
USA_BROAD,ELF,2023-01-17,2024-09-03,53.65,140.16,161.26,1756.55,410,MONTHLY_EMA13_BREAK
USA_BROAD,WM,2024-06-05,2024-09-04,197.23,203.03,2.94,26.77,63,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,INSW,2023-12-01,2024-11-01,34.42,35.95,4.43,37.55,232,MONTHLY_EMA13_BREAK
USA_BROAD,MYGN,2024-09-06,2024-11-01,26.98,17.98,-33.36,-555.34,41,MONTHLY_EMA13_BREAK
USA_BROAD,EGO,2024-09-06,2024-11-29,15.74,15.9,1.04,17.26,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,MSI,2024-11-04,2025-01-31,449.86,461.34,2.55,44.95,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,HROW,2024-11-04,2025-01-31,45.85,30.7,-33.04,-251.62,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,ASPI,2024-12-02,2025-02-28,5.1,4.76,-6.76,-113.64,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,CSW,2023-11-06,2025-03-03,168.04,302.09,79.78,932.02,330,MONTHLY_EMA13_BREAK
USA_BROAD,VIST,2023-05-08,2025-05-01,21.04,44.58,111.87,1263.18,498,MONTHLY_EMA13_BREAK
USA_BROAD,WSM,2024-02-02,2025-05-01,96.54,152.98,58.47,694.74,312,MONTHLY_EMA13_BREAK
USA_BROAD,TAK,2025-05-12,2025-08-01,14.2,14.15,-0.31,-6.18,57,MONTHLY_EMA13_BREAK
USA_BROAD,EZPW,2025-05-09,2025-08-05,14.85,14.67,-1.18,-23.21,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,KR,2025-05-16,2025-08-13,67.02,68.39,2.05,40.54,61,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,MWA,2025-05-09,2025-09-09,24.12,24.38,1.05,20.73,84,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,SFM,2023-11-03,2025-10-01,41.66,107.11,157.09,1815.75,478,MONTHLY_EMA13_BREAK
USA_BROAD,SPNT,2025-08-07,2025-10-30,18.04,18.18,0.79,16.43,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,CVSA,2025-10-31,2025-11-03,98.07,95.55,-2.57,-57.63,2,MONTHLY_EMA13_BREAK
USA_BROAD,TPR,2025-08-18,2025-11-11,98.69,101.07,2.42,49.99,61,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,FNMAS,2025-02-03,2026-02-02,11.06,13.39,21.15,423.83,251,MONTHLY_EMA13_BREAK
USA_BROAD,ALNY,2025-11-06,2026-02-02,440.71,338.94,-23.09,-510.49,59,MONTHLY_EMA13_BREAK
USA_BROAD,PACS,2026-02-03,2026-04-29,36.8,33.38,-9.28,-218.32,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,FIGS,2026-02-03,2026-06-22,10.84,11.15,2.94,69.26,96,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,TER,2026-05-01,2026-07-28,345.46,320.49,-7.23,-191.34,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_BROAD,CELC,2025-10-03,2026-08-03,50.54,87.68,73.5,1497.73,208,MONTHLY_EMA13_BREAK
USA_LIQUID,FLEX,2018-02-02,2018-04-02,13.41,12.04,-10.16,-103.9,40,MONTHLY_EMA13_BREAK
USA_LIQUID,JNJ,2018-02-02,2018-04-02,108.96,99.11,-9.04,-92.48,40,MONTHLY_EMA13_BREAK
USA_LIQUID,ALL,2018-01-08,2018-04-04,83.52,79.84,-4.41,-44.16,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,FIX,2018-01-11,2018-04-09,41.59,38.24,-8.05,-80.34,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,CF,2018-01-19,2018-04-16,32.55,31.19,-4.17,-42.06,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,DHI,2018-02-01,2018-04-27,43.66,41.05,-5.97,-61.09,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,MCD,2018-02-02,2018-04-30,138.75,137.89,-0.62,-6.34,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,BA,2018-03-19,2018-06-21,317.88,324.83,2.18,21.97,67,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,CBRE,2018-04-30,2018-08-13,45.33,46.06,1.6,15.8,74,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,LVS,2018-06-27,2018-09-04,64.73,54.93,-15.14,-148.55,48,MONTHLY_EMA13_BREAK
USA_LIQUID,FERG,2018-06-14,2018-09-07,66.99,65.89,-1.64,-16.75,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,INTC,2018-01-12,2018-10-24,36.32,36.26,-0.16,-1.57,198,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,INTU,2018-08-01,2018-10-24,192.78,190.33,-1.27,-12.47,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,ADBE,2018-08-01,2018-10-24,248.13,238.32,-3.95,-38.8,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,COP,2018-08-17,2018-11-09,53.42,51.26,-4.05,-40.02,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,AMZN,2018-04-05,2018-11-20,72.62,74.74,2.91,28.42,161,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,LULU,2018-08-01,2018-11-20,120.61,121.33,0.6,2.47,79,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,HUM,2018-05-11,2018-12-18,264.86,272.24,2.79,28.1,153,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,FTNT,2018-08-01,2018-12-21,12.93,13.16,1.82,17.83,100,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,DUK,2018-12-27,2019-05-09,63.26,64.5,1.97,18.79,92,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,GOOG,2019-05-06,2019-06-03,58.98,51.33,-12.96,-133.13,20,MONTHLY_EMA13_BREAK
USA_LIQUID,GOOGL,2019-05-06,2019-06-03,59.18,51.45,-13.05,-134.02,20,MONTHLY_EMA13_BREAK
USA_LIQUID,EXC,2019-05-10,2019-08-01,27.26,24.69,-9.42,-94.67,58,MONTHLY_EMA13_BREAK
USA_LIQUID,BSX,2019-03-22,2019-10-08,37.32,37.85,1.43,14.48,139,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,HON,2019-07-19,2019-10-11,147.48,139.98,-5.09,-43.57,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,MDLZ,2019-08-02,2019-10-25,45.12,44.47,-1.44,-13.05,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,MDT,2019-10-24,2020-02-26,86.69,87.73,1.2,12.35,85,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,CMG,2019-10-25,2020-02-27,15.77,15.1,-4.2,-33.89,85,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,DUK,2019-10-31,2020-02-27,71.61,73.58,2.75,24.51,81,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,AZO,2018-09-20,2020-03-02,762.29,1046.37,37.27,376.72,363,MONTHLY_EMA13_BREAK
USA_LIQUID,LHX,2019-07-03,2020-03-09,161.21,164.22,1.87,19.95,172,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,ALL,2019-05-13,2020-03-11,79.46,79.82,0.45,2.34,210,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,DHR,2019-04-22,2020-03-12,108.79,110.8,1.85,18.48,226,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,INTU,2019-05-01,2020-03-12,231.6,227.05,-1.96,-20.13,219,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,KDP,2018-09-06,2020-03-16,18.9,16.65,-11.9,-99.4,383,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,AON,2019-03-07,2020-03-17,153.4,156.47,2.0,19.7,260,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,SAP,2020-09-10,2020-11-02,143.88,95.67,-33.51,-489.73,38,MONTHLY_EMA13_BREAK
USA_LIQUID,B,2020-08-14,2020-11-09,22.88,22.84,-0.15,-2.06,61,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,CLX,2020-08-27,2020-11-19,181.1,166.84,-7.87,-113.61,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,W,2020-11-11,2021-02-24,251.87,258.0,2.44,37.56,71,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,TSLA,2021-02-25,2021-05-20,227.52,195.5,-14.08,-222.26,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,FLUT,2020-07-15,2021-08-02,144.07,167.92,16.55,202.29,265,MONTHLY_EMA13_BREAK
USA_LIQUID,CMI,2020-12-09,2021-08-05,196.63,202.19,2.82,37.6,165,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,ZM,2020-08-13,2021-09-01,247.37,290.71,17.52,230.84,266,MONTHLY_EMA13_BREAK
USA_LIQUID,AKAM,2021-08-09,2021-10-01,115.15,105.43,-8.44,-192.57,39,MONTHLY_EMA13_BREAK
USA_LIQUID,CCI,2021-08-12,2021-10-01,152.08,136.94,-9.95,-43.15,36,MONTHLY_EMA13_BREAK
USA_LIQUID,SNAP,2020-08-05,2021-11-01,21.71,53.95,148.51,2047.95,314,MONTHLY_EMA13_BREAK
USA_LIQUID,CVNA,2021-09-02,2021-11-26,64.04,58.19,-9.12,-141.23,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,CRWD,2021-11-17,2021-12-01,67.48,50.35,-25.38,-305.39,10,MONTHLY_EMA13_BREAK
USA_LIQUID,SE,2020-03-16,2022-01-03,41.1,223.2,443.05,4113.16,456,MONTHLY_EMA13_BREAK
USA_LIQUID,TXN,2021-10-29,2022-01-25,163.8,151.84,-7.3,-164.42,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,LHX,2021-11-01,2022-01-26,201.41,203.31,0.94,2.61,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,MSCI,2021-05-21,2022-02-01,430.96,515.62,19.64,266.44,177,MONTHLY_EMA13_BREAK
USA_LIQUID,U,2021-12-03,2022-02-01,146.95,107.75,-26.68,-66.32,41,MONTHLY_EMA13_BREAK
USA_LIQUID,DHR,2020-09-10,2022-03-01,175.19,235.54,34.45,240.28,371,MONTHLY_EMA13_BREAK
USA_LIQUID,ZS,2020-11-12,2022-03-01,140.13,247.71,76.77,580.11,326,MONTHLY_EMA13_BREAK
USA_LIQUID,DDOG,2021-12-03,2022-03-01,164.3,159.89,-2.69,-54.68,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,CCI,2022-01-07,2022-03-01,155.43,133.97,-13.81,-255.38,36,MONTHLY_EMA13_BREAK
USA_LIQUID,CDNS,2020-09-10,2022-05-02,102.27,150.41,47.07,688.04,414,MONTHLY_EMA13_BREAK
USA_LIQUID,ED,2022-05-04,2022-09-26,80.25,81.19,1.18,21.18,100,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,GD,2021-11-08,2022-10-03,183.64,203.0,10.54,241.6,227,MONTHLY_EMA13_BREAK
USA_LIQUID,SLB,2023-02-06,2023-05-02,48.73,42.54,-12.69,-247.59,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,GILD,2023-02-06,2023-05-02,76.81,72.15,-6.06,-118.26,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,ULTA,2023-05-08,2023-06-01,515.99,403.63,-21.78,-482.99,18,MONTHLY_EMA13_BREAK
USA_LIQUID,AXON,2023-05-02,2023-07-27,220.33,182.0,-17.4,-170.78,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,BP,2023-05-08,2023-08-02,30.82,30.28,-1.74,-22.84,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,MDLZ,2023-06-02,2023-08-28,67.77,65.57,-3.25,-56.36,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,DRI,2023-04-27,2023-09-05,136.12,136.62,0.37,7.96,90,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,FSLR,2022-10-19,2023-10-02,120.27,156.26,29.93,485.81,239,MONTHLY_EMA13_BREAK
USA_LIQUID,ORLY,2023-07-31,2023-10-23,61.75,58.55,-5.18,-42.36,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,JBL,2023-08-29,2023-11-29,114.8,114.59,-0.18,-2.97,65,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,CI,2023-11-13,2023-12-01,279.19,255.11,-8.63,-227.16,14,MONTHLY_EMA13_BREAK
USA_LIQUID,PBR,2023-12-11,2024-03-08,10.85,10.86,0.1,1.33,61,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,MRK,2024-03-18,2024-06-28,113.05,115.82,2.45,31.29,72,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,ELF,2023-01-17,2024-09-03,53.65,140.16,161.26,3144.6,410,MONTHLY_EMA13_BREAK
USA_LIQUID,SMCI,2023-04-27,2024-09-03,9.86,44.16,347.7,7462.57,340,MONTHLY_EMA13_BREAK
USA_LIQUID,MPC,2023-11-13,2024-10-01,138.4,159.36,15.14,54.05,222,MONTHLY_EMA13_BREAK
USA_LIQUID,DHI,2023-02-24,2025-01-02,88.02,134.76,53.1,1050.2,467,MONTHLY_EMA13_BREAK
USA_LIQUID,CB,2024-10-09,2025-01-03,278.51,268.2,-3.7,-168.1,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,DELL,2023-12-08,2025-02-03,65.88,97.75,48.39,1312.78,288,MONTHLY_EMA13_BREAK
USA_LIQUID,CDE,2024-09-06,2025-02-24,5.28,5.33,1.04,40.91,116,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,FIX,2022-12-30,2025-04-01,113.61,328.61,189.25,3416.51,564,MONTHLY_EMA13_BREAK
USA_LIQUID,EME,2023-01-09,2025-04-01,143.63,374.16,160.5,2977.25,559,MONTHLY_EMA13_BREAK
USA_LIQUID,PCAR,2023-09-07,2025-04-01,74.44,95.24,27.93,598.7,393,MONTHLY_EMA13_BREAK
USA_LIQUID,MAR,2025-01-06,2025-04-01,268.52,234.95,-12.5,-618.37,59,MONTHLY_EMA13_BREAK
USA_LIQUID,SYF,2025-02-18,2025-04-01,63.62,51.85,-18.51,-831.56,31,MONTHLY_EMA13_BREAK
USA_LIQUID,LYV,2025-01-06,2025-04-03,129.33,126.0,-2.58,-127.63,61,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,WEC,2025-05-16,2025-08-12,102.16,104.9,2.68,133.41,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,EXC,2025-05-16,2025-08-12,42.58,43.42,1.98,98.58,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,WM,2025-05-16,2025-08-12,225.57,229.19,1.6,15.97,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,KR,2025-05-16,2025-08-13,67.02,68.39,2.05,102.03,61,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,MO,2025-05-16,2025-10-30,54.24,54.34,0.19,9.43,116,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,LNG,2024-09-13,2025-11-03,175.8,207.46,18.01,766.88,286,MONTHLY_EMA13_BREAK
USA_LIQUID,TPR,2025-08-18,2025-11-11,98.69,101.07,2.42,136.52,61,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,DUK,2025-05-16,2025-12-05,111.41,113.49,1.87,93.02,141,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,ALNY,2025-11-06,2026-02-02,440.71,338.94,-23.09,-1152.84,59,MONTHLY_EMA13_BREAK
USA_LIQUID,BABA,2025-11-14,2026-02-13,152.48,154.24,1.15,67.24,62,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,PLTR,2023-08-11,2026-03-02,15.42,145.1,841.11,10744.97,640,MONTHLY_EMA13_BREAK
USA_LIQUID,COR,2025-12-08,2026-03-16,335.98,344.25,2.46,124.75,67,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,LLY,2026-02-05,2026-05-01,1016.44,959.82,-5.57,-227.23,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,PNC,2026-02-26,2026-05-21,219.48,216.53,-1.34,-80.99,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,AEM,2025-05-16,2026-07-01,104.92,154.43,47.18,2351.06,282,MONTHLY_EMA13_BREAK
USA_LIQUID,CVX,2026-04-14,2026-07-01,183.81,164.17,-10.68,-771.8,55,MONTHLY_EMA13_BREAK
USA_LIQUID,OXY,2026-04-16,2026-07-01,56.64,47.92,-15.4,-1110.6,53,MONTHLY_EMA13_BREAK
USA_LIQUID,DVN,2026-04-17,2026-07-14,43.94,43.38,-1.28,-15.98,60,DEAD_MONEY_EVICTION_(60D_<_+3%)
USA_LIQUID,CCJ,2025-08-22,2026-08-03,74.8,89.68,19.88,980.2,237,MONTHLY_EMA13_BREAK
USA_LIQUID,ODFL,2026-05-06,2026-08-19,200.47,204.98,2.25,85.64,73,DEAD_MONEY_EVICTION_(60D_<_+3%)
