Market Regime,Trades,Trade Share (%),Win Rate (%),Mean Return (%),Median Return (%),Profit Factor
Bear,75,2.5906735751295336,66.66666666666666,6.402553469174711,7.806691449814126,2.623086711976413
Bull,2227,76.92573402417962,54.872025145936234,2.6791846101697763,1.1218754682685759,1.7790906307247079
Transition/Sideways,315,10.880829015544041,51.11111111111111,1.1880394171838815,0.39028219719197726,1.2197565952732852
Unknown,278,9.602763385146805,47.482014388489205,0.3201640839287323,-0.9101866159351037,1.0677155638130054
