Exit_Strategy,Exit_Type,Activation_Threshold,CAGR,MaxDD,ProfitFactor,WinRate,NumTrades,AvgTrade,AvgHoldingDays
Fixed 20-Day Exit,fixed_20d,N/A,6.779205002180344,-40.81188328241106,1.2492609294850383,50.527426160337555,948,1.121375119630038,20.764767932489452
Fixed 40-Day Exit,fixed_40d,N/A,8.78423972806177,-37.105295476633316,1.413005411938551,50.5,600,2.416301593420954,40.435
Fixed 60-Day Exit,fixed_60d,N/A,18.10179987345815,-34.42072123904944,1.8788947150633637,50.66964285714286,448,5.501845059704477,60.017857142857146
Trailing EMA21 (Activation +3%),trailing_ema21,+3%,-2.919800801311978,-42.53174904475494,0.9399395516059066,43.17548746518106,1795,-0.15913483428148079,6.77883008356546
Trailing EMA21 (Activation +5%),trailing_ema21,+5%,-0.16133726321977404,-38.80874712609923,1.0097096137798294,40.382165605095544,1570,0.03002697374836653,9.530573248407643
Trailing EMA21 (Activation +7%),trailing_ema21,+7%,-0.8008443809639165,-39.22826246178014,0.9987539995416156,35.945945945945944,1480,-0.004310956309948888,10.99527027027027
Trailing EMA21 (Activation +10%),trailing_ema21,+10%,1.5329889303257183,-36.30877188697577,1.0597016846302716,31.189948263118993,1353,0.22793591254508233,13.308943089430894
