Holding_Period_Days,CAGR,Total_Return_Pct,MaxDD,ProfitFactor,WinRate,NumTrades,AvgTrade,MedianTrade,Expectancy,AvgWin,AvgLoss,WinLossRatio,Turnover,AvgExposure,W50,W100,MaxWinner
20,2.6536897834002815,24.88297831759462,-35.91590325529182,1.0973960996375496,44.355555555555554,1125,0.4566794850671413,-1.8551163418532424,0.4566794850671405,11.60073020143976,-8.426517491721894,1.376693303352918,265.20112254443404,57.071671546212286,10,2,161.21060328851053
40,12.880472749081683,179.5276331493138,-27.672087988536898,1.4065868226279301,42.71725826193391,817,2.254404395562267,-4.421498537566868,2.2544043955622675,18.257516316368662,-9.679540177859597,1.8861966561314365,192.59494855004678,72.19761113391604,23,1,219.13399001371747
60,14.845226065375638,223.59803479782556,-31.720263989809666,1.5143757002568428,38.674884437596305,649,3.2520455118047904,-9.609446418928712,3.2520455118047895,24.756017365729768,-10.309504576977043,2.4012809908455113,152.99158091674462,78.31245626323297,30,3,301.6231536796733
90,13.173545428855515,185.745064564596,-32.82883016860927,1.6140381090276192,40.38461538461539,468,4.295154110507226,-10.448877805486259,4.295154110507228,27.956400848920534,-11.733432389708238,2.382627684755057,110.32366697848457,82.83419617003942,24,8,231.91049241538195
120,14.517712606848153,215.85166009215914,-33.34910290229883,1.7708106060800592,37.84461152882205,399,5.757187864643685,-10.44887780548626,5.75718786464368,34.94868041534899,-12.016664454535755,2.908351194091753,94.05799812909261,87.267176886118,30,10,352.5666346272079
180,19.182695205479327,343.2027910983715,-36.872119836165055,2.313499065909374,38.095238095238095,273,11.17227553304606,-10.448877805486264,11.17227553304606,51.65477875974739,-13.740034144923985,3.7594359821027328,64.355472404116,90.654670512937,35,14,344.201976391633
